日期,市场,店铺类型,品牌,子品类,系列,是否进口,表面材质,规格,香味,置入方式,片数,包数,销售额,销量,均价
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,350,其他,其他,其他,其他,317.7000,9,35.30000000
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,350,无香味,其他,其他,其他,19482.8200,547,35.61758684
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,410,其他,其他,其他,其他,240.0000,10,24.00000000
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,410,无香味,其他,其他,其他,7936.6000,314,25.27579618
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,420,其他,其他,其他,其他,6493.6000,124,52.36774194
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,420,无香味,其他,其他,其他,230.7000,3,76.90000000
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,420,有香味,其他,其他,其他,2233.6000,64,34.90000000
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,485,其他,其他,其他,其他,2644.7700,47,56.27170213
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,485,无香味,其他,其他,其他,1114.4000,56,19.90000000
1709,阿里,天猫,SOFY/苏菲,其他,超熟睡系列,国产,棉柔亲肤,其他,无香味,其他,其他,其他,37174.7000,730,50.92424658
1709,阿里,天猫,SOFY/苏菲,卫生棉条,其他,进口,其他,普通,其他,导管置入式,10,1,7373.8000,202,36.50396040
1709,阿里,天猫,SOFY/苏菲,卫生棉条,其他,进口,其他,普通,其他,导管置入式,25,5,499.5000,5,99.90000000
1709,阿里,天猫,SOFY/苏菲,卫生棉条,其他,进口,其他,普通,其他,导管置入式,27,3,23436.5400,234,100.15615385
1709,阿里,天猫,SOFY/苏菲,卫生棉条,其他,进口,其他,普通,其他,导管置入式,30,3,24751.7000,247,100.20931174
1709,阿里,天猫,SOFY/苏菲,卫生棉条,其他,进口,其他,普通,其他,导管置入式,9,1,3867.3000,97,39.86907216
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,丝柔超薄,410,无香味,其他,48,12,4073.2000,68,59.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,其他,300,其他,其他,30,1,240.0000,3,80.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,其他,410,其他,其他,8,1,207.9000,11,18.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,其他,410,其他,其他,其他,其他,1607.7000,23,69.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,其他,其他,12,1,346.5000,35,9.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,其他,其他,30,5,7977.2000,148,53.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,无香味,其他,10,1,243.9000,21,11.61428571
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,无香味,其他,12,1,1050.1800,85,12.35505882
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,无香味,其他,15,1,440.0000,11,40.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,无香味,其他,5,9,49.9000,1,49.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,无香味,其他,50,5,149.7000,3,49.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,无香味,其他,6,1,207.8000,47,4.42127660
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,无香味,其他,60,5,879.7000,14,62.83571429
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,290,有香味,其他,48,1,209.7000,3,69.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,330,其他,其他,9,1,38.0000,2,19.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,330,无香味,其他,9,1,320.0000,8,40.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,350,无香味,其他,32,8,55.8000,1,55.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,350,无香味,其他,4,1,468.8400,81,5.78814815
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,350,无香味,其他,40,5,713.9000,11,64.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,350,无香味,其他,8,1,648.9000,47,13.80638298
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,350,有香味,其他,10,1,84.5000,5,16.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,410,其他,其他,12,1,422.4000,43,9.82325581
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,410,无香味,其他,4,1,426.3000,42,10.15000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,410,无香味,其他,8,1,33.6000,2,16.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,420,无香味,其他,20,5,487.8000,12,40.65000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,国产,棉柔亲肤,420,有香味,其他,48,6,119.8000,1,119.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,其他,290,其他,其他,15,1,359.0000,10,35.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,其他,290,其他,其他,18,1,1167.4000,26,44.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,其他,330,其他,其他,其他,其他,6723.3000,67,100.34776119
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,290,其他,其他,15,1,4384.5600,191,22.95581152
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,290,无香味,其他,15,1,85.9000,3,28.63333333
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,330,其他,其他,12,1,837.9000,21,39.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,330,其他,其他,9,1,12321.5700,353,34.90529745
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,330,无香味,其他,9,1,789.8000,22,35.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,330,无香味,其他,其他,其他,179.8000,2,89.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,400,其他,其他,24,3,9152.3000,76,120.42500000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,400,无香味,其他,16,2,1655.6100,28,59.12892857
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,400,无香味,其他,24,3,5094.9000,51,99.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,400,无香味,其他,8,1,107.7000,3,35.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,其他,进口,棉柔亲肤,其他,无香味,其他,8,1,75.0000,3,25.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,口袋魔法系列,国产,棉柔亲肤,290,无香味,其他,14,1,2078.7600,152,13.67605263
1709,阿里,天猫,SOFY/苏菲,夜用,口袋魔法系列,国产,棉柔亲肤,290,无香味,其他,14,2,139531.7800,8531,16.35585277
1709,阿里,天猫,SOFY/苏菲,夜用,口袋魔法系列,国产,棉柔亲肤,290,无香味,其他,35,5,718.4000,16,44.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,口袋魔法系列,国产,棉柔亲肤,290,无香味,其他,56,8,25303.1000,329,76.90911854
1709,阿里,天猫,SOFY/苏菲,夜用,口袋魔法系列,国产,棉柔亲肤,290,无香味,其他,7,1,478.4200,59,8.10881356
1709,阿里,天猫,SOFY/苏菲,夜用,口袋魔法系列,国产,棉柔亲肤,290,无香味,其他,75,5,10459.6800,231,45.28000000
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,410,其他,其他,2,1,109.2000,14,7.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,410,无香味,其他,20,4,1887.0000,30,62.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,485,无香味,其他,16,1,1443.8000,22,65.62727273
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,485,无香味,其他,2,1,183.0000,21,8.71428571
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,485,无香味,其他,20,1,239.6000,4,59.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,485,无香味,其他,20,10,396.0000,4,99.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,485,无香味,其他,其他,其他,7923.2000,123,64.41626016
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,其他,其他,其他,其他,其他,6810.8000,103,66.12427184
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,其他,无香味,其他,2,1,151.3000,17,8.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,安心裤,国产,棉柔亲肤,其他,无香味,其他,20,1,179.8000,2,89.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,丝柔超薄,300,其他,其他,5,1,131.5000,25,5.26000000
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,其他,其他,42,6,177.0000,3,59.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,10,1,11946.7000,1066,11.20703565
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,14,1,410.1000,31,13.22903226
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,4,1,124.6000,12,10.38333333
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,5,1,10161.2000,1585,6.41085174
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,5,16,158.0000,2,79.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,56,8,48961.9000,671,72.96855440
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,7,1,171.3000,21,8.15714286
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,90,9,869.0000,11,79.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,290,无香味,其他,其他,其他,10711.3000,179,59.83966480
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,350,无香味,其他,4,1,825.5200,136,6.07000000
1709,阿里,天猫,SOFY/苏菲,夜用,弹力贴身系列,国产,棉柔亲肤,350,无香味,其他,8,1,1395.5600,105,13.29104762
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,290,其他,其他,60,10,178.0000,2,89.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,290,无香味,其他,12,1,11631.3600,629,18.49182830
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,290,无香味,其他,24,4,22483.0700,637,35.29524333
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,290,无香味,其他,6,1,17193.1000,2016,8.52832341
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,290,无香味,其他,60,5,75900.7000,993,76.43575025
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,290,有香味,其他,60,1,279.6000,4,69.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,410,无香味,其他,24,1,39.9000,1,39.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,极上系列,国产,棉柔亲肤,410,有香味,其他,48,8,79.9000,1,79.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,290,其他,其他,20,5,295.0000,11,26.81818182
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,290,其他,其他,4,1,730.8000,174,4.20000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,290,其他,其他,8,1,154.0000,7,22.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,350,其他,其他,4,4,80.4000,3,26.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,410,其他,其他,32,8,139.8000,2,69.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,410,其他,其他,4,1,354.4000,35,10.12571429
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,410,其他,其他,7,1,34.0000,5,6.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,410,其他,其他,8,1,527.8000,41,12.87317073
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,410,无香味,其他,5,1,95.4000,6,15.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,420,其他,其他,8,1,81.6000,6,13.60000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,420,其他,其他,其他,其他,43.9000,1,43.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,丝柔超薄,其他,无香味,其他,12,6,539.1000,9,59.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,285,其他,其他,45,1,4729.5000,111,42.60810811
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,350,其他,其他,5,1,708.4000,22,32.20000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,15,1,130.0000,4,32.50000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,2,1,16832.6100,1305,12.89855172
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,24,1,8972.6000,151,59.42119205
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,36,1,158.5800,3,52.86000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,4,1,552.0000,30,18.40000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,40,10,489.3000,7,69.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,5,1,480.9000,21,22.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,其他,其他,8,1,50194.5000,3715,13.51130552
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,410,无香味,其他,其他,其他,512.9000,19,26.99473684
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,420,其他,其他,32,8,1078.2000,18,59.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,420,其他,其他,36,1,149.7000,3,49.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,420,其他,其他,36,9,279.6000,4,69.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,420,其他,其他,4,1,52.5000,7,7.50000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,420,有香味,其他,48,6,958.8000,11,87.16363636
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,其他,其他,其他,2,1,311.6000,13,23.96923077
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,其他,其他,其他,20,4,145.8000,2,72.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,其他,其他,其他,5,1,31380.0500,1338,23.45295217
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,其他,其他,其他,5,4,795.0000,13,61.15384615
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,其他,其他,其他,其他,其他,其他,291.6000,4,72.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,干爽网面,410,其他,其他,4,1,38.5000,11,3.50000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,其他,其他,15,1,1580.6000,112,14.11250000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,其他,其他,5,1,944.2000,35,26.97714286
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,10,1,3050.4200,249,12.25068273
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,10,2,369081.0000,35504,10.39547657
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,100,2,75.2000,4,18.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,12,3,14.2800,1,14.28000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,15,1,16497.6000,982,16.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,15,3,127765.2500,8206,15.56973556
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,20,2,30.3000,3,10.10000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,20,4,23347.1900,1391,16.78446441
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,20,5,89.4000,3,29.80000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,25,5,166.9000,9,18.54444444
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,32,8,9043.9700,250,36.17588000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,36,9,432.0000,9,48.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,4,1,4550.0000,875,5.20000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,40,1,1873.1000,41,45.68536585
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,40,8,78470.2000,1242,63.18051530
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,45,9,38347.4000,686,55.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,5,1,4329.5700,577,7.50358752
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,50,10,85763.7000,1238,69.27600969
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,8,1,309.8000,31,9.99354839
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,8,2,11500.0600,1471,7.81785180
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,90,1,559.3000,7,79.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,无香味,其他,其他,其他,4209.0000,61,69.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,290,有香味,其他,8,1,8089.3000,836,9.67619617
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,350,其他,其他,20,1,59.0000,1,59.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,350,其他,其他,24,4,856.7000,13,65.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,350,其他,其他,36,9,1775.6000,36,49.32222222
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,350,其他,其他,4,1,681.1000,139,4.90000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,350,其他,其他,其他,其他,59.0000,1,59.00000000
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,350,无香味,其他,10,1,716.3100,23,31.14391304
1709,阿里,天猫,SOFY/苏菲,夜用,超熟睡系列,国产,棉柔亲肤,350,无香味,其他,12,3,2215.8700,156,14.20429487
